{'m_playerId': 1, 'm_type': 1, 'm_userId': 0, 'm_slotId': 0, '_event': 'NNet.Replay.Tracker.SPlayerSetupEvent', '_eventid': 9, '_gameloop': 0, '_bits': 192, 'time': 0.0}
{'m_playerId': 2, 'm_type': 1, 'm_userId': 1, 'm_slotId': 1, '_event': 'NNet.Replay.Tracker.SPlayerSetupEvent', '_eventid': 9, '_gameloop': 0, '_bits': 192, 'time': 0.0}
{'m_playerId': 1, 'm_upgradeTypeName': b'RewardDanceOverlord', 'm_count': 1, '_event': 'NNet.Replay.Tracker.SUpgradeEvent', '_eventid': 5, '_gameloop': 0, '_bits': 288, 'time': 0.0}
{'m_playerId': 1, 'm_upgradeTypeName': b'RewardDanceStalker', 'm_count': 1, '_event': 'NNet.Replay.Tracker.SUpgradeEvent', '_eventid': 5, '_gameloop': 0, '_bits': 280, 'time': 0.0}
{'m_playerId': 1, 'm_upgradeTypeName': b'RewardDanceGhost', 'm_count': 1, '_event': 'NNet.Replay.Tracker.SUpgradeEvent', '_eventid': 5, '_gameloop': 0, '_bits': 264, 'time': 0.0}
{'m_playerId': 1, 'm_upgradeTypeName': b'RewardDanceColossus', 'm_count': 1, '_event': 'NNet.Replay.Tracker.SUpgradeEvent', '_eventid': 5, '_gameloop': 0, '_bits': 288, 'time': 0.0}
{'m_playerId': 1, 'm_upgradeTypeName': b'RewardDanceRoach', 'm_count': 1, '_event': 'NNet.Replay.Tracker.SUpgradeEvent', '_eventid': 5, '_gameloop': 0, '_bits': 264, 'time': 0.0}
{'m_playerId': 1, 'm_upgradeTypeName': b'RewardDanceOracle', 'm_count': 1, '_event': 'NNet.Replay.Tracker.SUpgradeEvent', '_eventid': 5, '_gameloop': 0, '_bits': 272, 'time': 0.0}
{'m_playerId': 1, 'm_upgradeTypeName': b'RewardDanceMule', 'm_count': 1, '_event': 'NNet.Replay.Tracker.SUpgradeEvent', '_eventid': 5, '_gameloop': 0, '_bits': 256, 'time': 0.0}
{'m_playerId': 1, 'm_upgradeTypeName': b'RewardDanceViking', 'm_count': 1, '_event': 'NNet.Replay.Tracker.SUpgradeEvent', '_eventid': 5, '_gameloop': 0, '_bits': 272, 'time': 0.0}
{'m_playerId': 1, 'm_upgradeTypeName': b'RewardDanceInfestor', 'm_count': 1, '_event': 'NNet.Replay.Tracker.SUpgradeEvent', '_eventid': 5, '_gameloop': 0, '_bits': 288, 'time': 0.0}
{'m_playerId': 2, 'm_upgradeTypeName': b'RewardDanceOverlord', 'm_count': 1, '_event': 'NNet.Replay.Tracker.SUpgradeEvent', '_eventid': 5, '_gameloop': 0, '_bits': 288, 'time': 0.0}
{'m_playerId': 2, 'm_upgradeTypeName': b'RewardDanceStalker', 'm_count': 1, '_event': 'NNet.Replay.Tracker.SUpgradeEvent', '_eventid': 5, '_gameloop': 0, '_bits': 280, 'time': 0.0}
{'m_playerId': 2, 'm_upgradeTypeName': b'RewardDanceGhost', 'm_count': 1, '_event': 'NNet.Replay.Tracker.SUpgradeEvent', '_eventid': 5, '_gameloop': 0, '_bits': 264, 'time': 0.0}
{'m_playerId': 2, 'm_upgradeTypeName': b'RewardDanceRoach', 'm_count': 1, '_event': 'NNet.Replay.Tracker.SUpgradeEvent', '_eventid': 5, '_gameloop': 0, '_bits': 264, 'time': 0.0}
{'m_playerId': 2, 'm_upgradeTypeName': b'RewardDanceOracle', 'm_count': 1, '_event': 'NNet.Replay.Tracker.SUpgradeEvent', '_eventid': 5, '_gameloop': 0, '_bits': 272, 'time': 0.0}
{'m_playerId': 2, 'm_upgradeTypeName': b'RewardDanceMule', 'm_count': 1, '_event': 'NNet.Replay.Tracker.SUpgradeEvent', '_eventid': 5, '_gameloop': 0, '_bits': 256, 'time': 0.0}
{'m_playerId': 2, 'm_upgradeTypeName': b'RewardDanceViking', 'm_count': 1, '_event': 'NNet.Replay.Tracker.SUpgradeEvent', '_eventid': 5, '_gameloop': 0, '_bits': 272, 'time': 0.0}
{'m_playerId': 2, 'm_upgradeTypeName': b'RewardDanceInfestor', 'm_count': 1, '_event': 'NNet.Replay.Tracker.SUpgradeEvent', '_eventid': 5, '_gameloop': 0, '_bits': 288, 'time': 0.0}
{'m_unitTagIndex': 0, 'm_unitTagRecycle': 1, 'm_unitTypeName': b'MineralField750', 'm_controlPlayerId': 0, 'm_upkeepPlayerId': 0, 'm_x': 34, 'm_y': 70, 'm_creatorUnitTagIndex': None, 'm_creatorUnitTagRecycle': None, 'm_creatorAbilityName': None, '_event': 'NNet.Replay.Tracker.SUnitBornEvent', '_eventid': 1, '_gameloop': 0, '_bits': 432, 'time': 0.0}
{'m_unitTagIndex': 416, 'm_unitTagRecycle': 2, 'm_unitTypeName': b'Larva', '_event': 'NNet.Replay.Tracker.SUnitTypeChangeEvent', '_eventid': 4, '_gameloop': 9502, '_bits': 184, 'time': 7.04}
{'m_unitTagIndex': 416, 'm_unitTagRecycle': 2, 'm_killerPlayerId': None, 'm_x': 42, 'm_y': 31, 'm_killerUnitTagIndex': None, 'm_killerUnitTagRecycle': None, '_event': 'NNet.Replay.Tracker.SUnitDiedEvent', '_eventid': 2, '_gameloop': 9502, '_bits': 240, 'time': 7.04}
{'m_unitTagIndex': 252, 'm_unitTagRecycle': 8, 'm_unitTypeName': b'Egg', '_event': 'NNet.Replay.Tracker.SUnitTypeChangeEvent', '_eventid': 4, '_gameloop': 9502, '_bits': 168, 'time': 7.04}
{'m_unitTagIndex': 257, 'm_unitTagRecycle': 4, 'm_unitTypeName': b'Egg', '_event': 'NNet.Replay.Tracker.SUnitTypeChangeEvent', '_eventid': 4, '_gameloop': 9504, '_bits': 168, 'time': 7.04}
{'m_unitTagIndex': 425, 'm_unitTagRecycle': 5, 'm_unitTypeName': b'Egg', '_event': 'NNet.Replay.Tracker.SUnitTypeChangeEvent', '_eventid': 4, '_gameloop': 9504, '_bits': 168, 'time': 7.04}
{'m_unitTagIndex': 437, 'm_unitTagRecycle': 1, 'm_killerPlayerId': 1, 'm_x': 45, 'm_y': 49, 'm_killerUnitTagIndex': 262, 'm_killerUnitTagRecycle': 3, '_event': 'NNet.Replay.Tracker.SUnitDiedEvent', '_eventid': 2, '_gameloop': 9517, '_bits': 296, 'time': 7.05}
{'m_unitTagIndex': 344, 'm_unitTagRecycle': 2, 'm_killerPlayerId': 2, 'm_x': 44, 'm_y': 49, 'm_killerUnitTagIndex': 438, 'm_killerUnitTagRecycle': 1, '_event': 'NNet.Replay.Tracker.SUnitDiedEvent', '_eventid': 2, '_gameloop': 9520, '_bits': 296, 'time': 7.05}
{'m_unitTagIndex': 267, 'm_unitTagRecycle': 1, 'm_killerPlayerId': 2, 'm_x': 43, 'm_y': 48, 'm_killerUnitTagIndex': 363, 'm_killerUnitTagRecycle': 1, '_event': 'NNet.Replay.Tracker.SUnitDiedEvent', '_eventid': 2, '_gameloop': 9524, '_bits': 296, 'time': 7.05}
{'m_unitTagIndex': 378, 'm_unitTagRecycle': 3, 'm_killerPlayerId': 2, 'm_x': 43, 'm_y': 47, 'm_killerUnitTagIndex': 387, 'm_killerUnitTagRecycle': 1, '_event': 'NNet.Replay.Tracker.SUnitDiedEvent', '_eventid': 2, '_gameloop': 9528, '_bits': 296, 'time': 7.05}
{'m_unitTagIndex': 438, 'm_unitTagRecycle': 1, 'm_killerPlayerId': 1, 'm_x': 44, 'm_y': 49, 'm_killerUnitTagIndex': 262, 'm_killerUnitTagRecycle': 3, '_event': 'NNet.Replay.Tracker.SUnitDiedEvent', '_eventid': 2, '_gameloop': 9529, '_bits': 296, 'time': 7.05}
{'m_unitTagIndex': 440, 'm_unitTagRecycle': 1, 'm_killerPlayerId': 1, 'm_x': 44, 'm_y': 48, 'm_killerUnitTagIndex': 355, 'm_killerUnitTagRecycle': 1, '_event': 'NNet.Replay.Tracker.SUnitDiedEvent', '_eventid': 2, '_gameloop': 9531, '_bits': 296, 'time': 7.05}
{'m_unitTagIndex': 262, 'm_unitTagRecycle': 3, 'm_killerPlayerId': 2, 'm_x': 43, 'm_y': 49, 'm_killerUnitTagIndex': 389, 'm_killerUnitTagRecycle': 1, '_event': 'NNet.Replay.Tracker.SUnitDiedEvent', '_eventid': 2, '_gameloop': 9539, '_bits': 296, 'time': 7.06}
{'m_unitTagIndex': 356, 'm_unitTagRecycle': 1, 'm_killerPlayerId': 2, 'm_x': 40, 'm_y': 47, 'm_killerUnitTagIndex': 275, 'm_killerUnitTagRecycle': 4, '_event': 'NNet.Replay.Tracker.SUnitDiedEvent', '_eventid': 2, '_gameloop': 9559, '_bits': 296, 'time': 7.07}
{'m_unitTagIndex': 401, 'm_unitTagRecycle': 2, 'm_killerPlayerId': 1, 'm_x': 104, 'm_y': 152, 'm_killerUnitTagIndex': 224, 'm_killerUnitTagRecycle': 1, '_event': 'NNet.Replay.Tracker.SUnitDiedEvent', '_eventid': 2, '_gameloop': 9568, '_bits': 312, 'time': 7.07}
{'m_unitTagIndex': 404, 'm_unitTagRecycle': 2, 'm_killerPlayerId': 1, 'm_x': 102, 'm_y': 151, 'm_killerUnitTagIndex': 183, 'm_killerUnitTagRecycle': 1, '_event': 'NNet.Replay.Tracker.SUnitDiedEvent', '_eventid': 2, '_gameloop': 9572, '_bits': 312, 'time': 7.07}
{'m_unitTagIndex': 404, 'm_unitTagRecycle': 3, 'm_unitTypeName': b'Larva', 'm_controlPlayerId': 2, 'm_upkeepPlayerId': 2, 'm_x': 41, 'm_y': 31, 'm_creatorUnitTagIndex': 196, 'm_creatorUnitTagRecycle': 1, 'm_creatorAbilityName': b'', '_event': 'NNet.Replay.Tracker.SUnitBornEvent', '_eventid': 1, '_gameloop': 9579, '_bits': 408, 'time': 7.08}
{'m_unitTagIndex': 280, 'm_unitTagRecycle': 3, 'm_unitTypeName': b'OrbitalCommand', '_event': 'NNet.Replay.Tracker.SUnitTypeChangeEvent', '_eventid': 4, '_gameloop': 9587, '_bits': 256, 'time': 7.08}
{'m_playerId': 1, 'm_stats': {'m_scoreValueMineralsCurrent': 1505, 'm_scoreValueVespeneCurrent': 447, 'm_scoreValueMineralsCollectionRate': 2379, 'm_scoreValueVespeneCollectionRate': 627, 'm_scoreValueWorkersActiveCount': 49, 'm_scoreValueMineralsUsedInProgressArmy': 300, 'm_scoreValueMineralsUsedInProgressEconomy': 50, 'm_scoreValueMineralsUsedInProgressTechnology': 50, 'm_scoreValueVespeneUsedInProgressArmy': 225, 'm_scoreValueVespeneUsedInProgressEconomy': 0, 'm_scoreValueVespeneUsedInProgressTechnology': 25, 'm_scoreValueMineralsUsedCurrentArmy': 1000, 'm_scoreValueMineralsUsedCurrentEconomy': 5100, 'm_scoreValueMineralsUsedCurrentTechnology': 1700, 'm_scoreValueVespeneUsedCurrentArmy': 250, 'm_scoreValueVespeneUsedCurrentEconomy': 0, 'm_scoreValueVespeneUsedCurrentTechnology': 525, 'm_scoreValueMineralsLostArmy': 1050, 'm_scoreValueMineralsLostEconomy': 0, 'm_scoreValueMineralsLostTechnology': 0, 'm_scoreValueVespeneLostArmy': 50, 'm_scoreValueVespeneLostEconomy': 0, 'm_scoreValueVespeneLostTechnology': 0, 'm_scoreValueMineralsKilledArmy': 475, 'm_scoreValueMineralsKilledEconomy': 200, 'm_scoreValueMineralsKilledTechnology': 0, 'm_scoreValueVespeneKilledArmy': 0, 'm_scoreValueVespeneKilledEconomy': 0, 'm_scoreValueVespeneKilledTechnology': 0, 'm_scoreValueFoodUsed': 311296, 'm_scoreValueFoodMade': 413696, 'm_scoreValueMineralsUsedActiveForces': 1000, 'm_scoreValueVespeneUsedActiveForces': 250, 'm_scoreValueMineralsFriendlyFireArmy': 0, 'm_scoreValueMineralsFriendlyFireEconomy': 0, 'm_scoreValueMineralsFriendlyFireTechnology': 0, 'm_scoreValueVespeneFriendlyFireArmy': 0, 'm_scoreValueVespeneFriendlyFireEconomy': 0, 'm_scoreValueVespeneFriendlyFireTechnology': 0}, '_event': 'NNet.Replay.Tracker.SPlayerStatsEvent', '_eventid': 0, '_gameloop': 9600, '_bits': 1208, 'time': 7.09}
{'m_playerId': 2, 'm_stats': {'m_scoreValueMineralsCurrent': 535, 'm_scoreValueVespeneCurrent': 865, 'm_scoreValueMineralsCollectionRate': 2491, 'm_scoreValueVespeneCollectionRate': 806, 'm_scoreValueWorkersActiveCount': 64, 'm_scoreValueMineralsUsedInProgressArmy': 0, 'm_scoreValueMineralsUsedInProgressEconomy': 500, 'm_scoreValueMineralsUsedInProgressTechnology': 0, 'm_scoreValueVespeneUsedInProgressArmy': 0, 'm_scoreValueVespeneUsedInProgressEconomy': 0, 'm_scoreValueVespeneUsedInProgressTechnology': 0, 'm_scoreValueMineralsUsedCurrentArmy': 2300, 'm_scoreValueMineralsUsedCurrentEconomy': 5925, 'm_scoreValueMineralsUsedCurrentTechnology': 1150, 'm_scoreValueVespeneUsedCurrentArmy': 275, 'm_scoreValueVespeneUsedCurrentEconomy': 0, 'm_scoreValueVespeneUsedCurrentTechnology': 250, 'm_scoreValueMineralsLostArmy': 475, 'm_scoreValueMineralsLostEconomy': 200, 'm_scoreValueMineralsLostTechnology': 0, 'm_scoreValueVespeneLostArmy': 0, 'm_scoreValueVespeneLostEconomy': 0, 'm_scoreValueVespeneLostTechnology': 0, 'm_scoreValueMineralsKilledArmy': 1050, 'm_scoreValueMineralsKilledEconomy': 0, 'm_scoreValueMineralsKilledTechnology': 0, 'm_scoreValueVespeneKilledArmy': 50, 'm_scoreValueVespeneKilledEconomy': 0, 'm_scoreValueVespeneKilledTechnology': 0, 'm_scoreValueFoodUsed': 456704, 'm_scoreValueFoodMade': 499712, 'm_scoreValueMineralsUsedActiveForces': 2300, 'm_scoreValueVespeneUsedActiveForces': 275, 'm_scoreValueMineralsFriendlyFireArmy': 0, 'm_scoreValueMineralsFriendlyFireEconomy': 0, 'm_scoreValueMineralsFriendlyFireTechnology': 0, 'm_scoreValueVespeneFriendlyFireArmy': 0, 'm_scoreValueVespeneFriendlyFireEconomy': 0, 'm_scoreValueVespeneFriendlyFireTechnology': 0}, '_event': 'NNet.Replay.Tracker.SPlayerStatsEvent', '_eventid': 0, '_gameloop': 9600, '_bits': 1208, 'time': 7.09}
{'m_firstUnitIndex': 275, 'm_items': [0, 40, 45, 37, 35, 47, 26, 38, 45, 14, 39, 47, 3, 35, 48, 6, 34, 47, 2, 39, 47, 12, 38, 46, 11, 37, 48, 1, 38, 45, 2, 38, 48, 7, 54, 49, 2, 38, 47, 1, 38, 49], '_event': 'NNet.Replay.Tracker.SUnitPositionsEvent', '_eventid': 8, '_gameloop': 9600, '_bits': 792, 'time': 7.09}
{'m_unitTagIndex': 312, 'm_unitTagRecycle': 1, 'm_killerPlayerId': 2, 'm_x': 35, 'm_y': 47, 'm_killerUnitTagIndex': 398, 'm_killerUnitTagRecycle': 2, '_event': 'NNet.Replay.Tracker.SUnitDiedEvent', '_eventid': 2, '_gameloop': 9600, '_bits': 296, 'time': 7.09}
{'m_unitTagIndex': 355, 'm_unitTagRecycle': 1, 'm_killerPlayerId': 2, 'm_x': 35, 'm_y': 48, 'm_killerUnitTagIndex': 386, 'm_killerUnitTagRecycle': 1, '_event': 'NNet.Replay.Tracker.SUnitDiedEvent', '_eventid': 2, '_gameloop': 9600, '_bits': 296, 'time': 7.09}
{'m_unitTagIndex': 344, 'm_unitTagRecycle': 6, 'm_unitTypeName': b'SCV', 'm_controlPlayerId': 1, 'm_upkeepPlayerId': 1, 'm_x': 123, 'm_y': 150, 'm_creatorUnitTagIndex': 183, 'm_creatorUnitTagRecycle': 1, 'm_creatorAbilityName': b'CommandCenterTrain', '_event': 'NNet.Replay.Tracker.SUnitBornEvent', '_eventid': 1, '_gameloop': 9605, '_bits': 552, 'time': 7.09}
{'m_unitTagIndex': 297, 'm_unitTagRecycle': 9, 'm_unitTypeName': b'Larva', 'm_controlPlayerId': 2, 'm_upkeepPlayerId': 2, 'm_x': 69, 'm_y': 31, 'm_creatorUnitTagIndex': 222, 'm_creatorUnitTagRecycle': 1, 'm_creatorAbilityName': b'', '_event': 'NNet.Replay.Tracker.SUnitBornEvent', '_eventid': 1, '_gameloop': 9622, '_bits': 416, 'time': 7.1}
{'m_unitTagIndex': 401, 'm_unitTagRecycle': 5, 'm_unitTypeName': b'Larva', 'm_controlPlayerId': 2, 'm_upkeepPlayerId': 2, 'm_x': 101, 'm_y': 30, 'm_creatorUnitTagIndex': 241, 'm_creatorUnitTagRecycle': 2, 'm_creatorAbilityName': b'', '_event': 'NNet.Replay.Tracker.SUnitBornEvent', '_eventid': 1, '_gameloop': 9636, '_bits': 416, 'time': 7.1}
{'m_unitTagIndex': 440, 'm_unitTagRecycle': 4, 'm_unitTypeName': b'Larva', 'm_controlPlayerId': 2, 'm_upkeepPlayerId': 2, 'm_x': 69, 'm_y': 31, 'm_creatorUnitTagIndex': 222, 'm_creatorUnitTagRecycle': 1, 'm_creatorAbilityName': b'', '_event': 'NNet.Replay.Tracker.SUnitBornEvent', '_eventid': 1, '_gameloop': 9655, '_bits': 416, 'time': 7.11}
{'m_unitTagIndex': 262, 'm_unitTagRecycle': 6, 'm_unitTypeName': b'Larva', 'm_controlPlayerId': 2, 'm_upkeepPlayerId': 2, 'm_x': 70, 'm_y': 31, 'm_creatorUnitTagIndex': 222, 'm_creatorUnitTagRecycle': 1, 'm_creatorAbilityName': b'', '_event': 'NNet.Replay.Tracker.SUnitBornEvent', '_eventid': 1, '_gameloop': 9659, '_bits': 416, 'time': 7.11}
{'m_unitTagIndex': 355, 'm_unitTagRecycle': 2, 'm_unitTypeName': b'Larva', 'm_controlPlayerId': 2, 'm_upkeepPlayerId': 2, 'm_x': 68, 'm_y': 31, 'm_creatorUnitTagIndex': 222, 'm_creatorUnitTagRecycle': 1, 'm_creatorAbilityName': b'', '_event': 'NNet.Replay.Tracker.SUnitBornEvent', '_eventid': 1, '_gameloop': 9663, '_bits': 416, 'time': 7.11}
{'m_unitTagIndex': 378, 'm_unitTagRecycle': 4, 'm_unitTypeName': b'LurkerDenMP', 'm_controlPlayerId': 2, 'm_upkeepPlayerId': 2, 'm_x': 41, 'm_y': 25, '_event': 'NNet.Replay.Tracker.SUnitInitEvent', '_eventid': 6, '_gameloop': 9663, '_bits': 328, 'time': 7.11}
{'m_unitTagIndex': 416, 'm_unitTagRecycle': 5, 'm_unitTypeName': b'CreepTumor', 'm_controlPlayerId': 2, 'm_upkeepPlayerId': 2, 'm_x': 35, 'm_y': 50, '_event': 'NNet.Replay.Tracker.SUnitInitEvent', '_eventid': 6, '_gameloop': 9666, '_bits': 320, 'time': 7.12}
{'m_playerId': 1, 'm_upgradeTypeName': b'TerranInfantryWeaponsLevel1', 'm_count': 1, '_event': 'NNet.Replay.Tracker.SUpgradeEvent', '_eventid': 5, '_gameloop': 9693, '_bits': 352, 'time': 7.13}
{'m_unitTagIndex': 438, 'm_unitTagRecycle': 3, 'm_unitTypeName': b'MULE', 'm_controlPlayerId': 1, 'm_upkeepPlayerId': 1, 'm_x': 109, 'm_y': 129, 'm_creatorUnitTagIndex': 224, 'm_creatorUnitTagRecycle': 1, 'm_creatorAbilityName': b'CalldownMULE', '_event': 'NNet.Replay.Tracker.SUnitBornEvent', '_eventid': 1, '_gameloop': 9734, '_bits': 512, 'time': 7.15}
{'m_unitTagIndex': 312, 'm_unitTagRecycle': 3, 'm_unitTypeName': b'MULE', 'm_controlPlayerId': 1, 'm_upkeepPlayerId': 1, 'm_x': 108, 'm_y': 130, 'm_creatorUnitTagIndex': 183, 'm_creatorUnitTagRecycle': 1, 'm_creatorAbilityName': b'CalldownMULE', '_event': 'NNet.Replay.Tracker.SUnitBornEvent', '_eventid': 1, '_gameloop': 9735, '_bits': 512, 'time': 7.15}
{'m_unitTagIndex': 262, 'm_unitTagRecycle': 6, 'm_unitTypeName': b'Egg', '_event': 'NNet.Replay.Tracker.SUnitTypeChangeEvent', '_eventid': 4, '_gameloop': 9742, '_bits': 168, 'time': 7.15}
{'m_unitTagIndex': 297, 'm_unitTagRecycle': 9, 'm_unitTypeName': b'Egg', '_event': 'NNet.Replay.Tracker.SUnitTypeChangeEvent', '_eventid': 4, '_gameloop': 9744, '_bits': 168, 'time': 7.15}
{'m_unitTagIndex': 355, 'm_unitTagRecycle': 2, 'm_unitTypeName': b'Egg', '_event': 'NNet.Replay.Tracker.SUnitTypeChangeEvent', '_eventid': 4, '_gameloop': 9744, '_bits': 168, 'time': 7.15}
{'m_unitTagIndex': 401, 'm_unitTagRecycle': 5, 'm_unitTypeName': b'Egg', '_event': 'NNet.Replay.Tracker.SUnitTypeChangeEvent', '_eventid': 4, '_gameloop': 9745, '_bits': 168, 'time': 7.15}
{'m_unitTagIndex': 404, 'm_unitTagRecycle': 3, 'm_unitTypeName': b'Egg', '_event': 'NNet.Replay.Tracker.SUnitTypeChangeEvent', '_eventid': 4, '_gameloop': 9745, '_bits': 168, 'time': 7.15}
{'m_unitTagIndex': 440, 'm_unitTagRecycle': 4, 'm_unitTypeName': b'Egg', '_event': 'NNet.Replay.Tracker.SUnitTypeChangeEvent', '_eventid': 4, '_gameloop': 9747, '_bits': 168, 'time': 7.15}
{'m_playerId': 1, 'm_stats': {'m_scoreValueMineralsCurrent': 930, 'm_scoreValueVespeneCurrent': 527, 'm_scoreValueMineralsCollectionRate': 2015, 'm_scoreValueVespeneCollectionRate': 627, 'm_scoreValueWorkersActiveCount': 50, 'm_scoreValueMineralsUsedInProgressArmy': 650, 'm_scoreValueMineralsUsedInProgressEconomy': 100, 'm_scoreValueMineralsUsedInProgressTechnology': 50, 'm_scoreValueVespeneUsedInProgressArmy': 225, 'm_scoreValueVespeneUsedInProgressEconomy': 0, 'm_scoreValueVespeneUsedInProgressTechnology': 25, 'm_scoreValueMineralsUsedCurrentArmy': 900, 'm_scoreValueMineralsUsedCurrentEconomy': 5150, 'm_scoreValueMineralsUsedCurrentTechnology': 1700, 'm_scoreValueVespeneUsedCurrentArmy': 250, 'm_scoreValueVespeneUsedCurrentEconomy': 0, 'm_scoreValueVespeneUsedCurrentTechnology': 525, 'm_scoreValueMineralsLostArmy': 1150, 'm_scoreValueMineralsLostEconomy': 0, 'm_scoreValueMineralsLostTechnology': 0, 'm_scoreValueVespeneLostArmy': 50, 'm_scoreValueVespeneLostEconomy': 0, 'm_scoreValueVespeneLostTechnology': 0, 'm_scoreValueMineralsKilledArmy': 475, 'm_scoreValueMineralsKilledEconomy': 200, 'm_scoreValueMineralsKilledTechnology': 0, 'm_scoreValueVespeneKilledArmy': 0, 'm_scoreValueVespeneKilledEconomy': 0, 'm_scoreValueVespeneKilledTechnology': 0, 'm_scoreValueFoodUsed': 339968, 'm_scoreValueFoodMade': 413696, 'm_scoreValueMineralsUsedActiveForces': 900, 'm_scoreValueVespeneUsedActiveForces': 250, 'm_scoreValueMineralsFriendlyFireArmy': 0, 'm_scoreValueMineralsFriendlyFireEconomy': 0, 'm_scoreValueMineralsFriendlyFireTechnology': 0, 'm_scoreValueVespeneFriendlyFireArmy': 0, 'm_scoreValueVespeneFriendlyFireEconomy': 0, 'm_scoreValueVespeneFriendlyFireTechnology': 0}, '_event': 'NNet.Replay.Tracker.SPlayerStatsEvent', '_eventid': 0, '_gameloop': 9760, '_bits': 1216, 'time': 7.16}
{'m_playerId': 2, 'm_stats': {'m_scoreValueMineralsCurrent': 260, 'm_scoreValueVespeneCurrent': 665, 'm_scoreValueMineralsCollectionRate': 2463, 'm_scoreValueVespeneCollectionRate': 806, 'm_scoreValueWorkersActiveCount': 63, 'm_scoreValueMineralsUsedInProgressArmy': 0, 'm_scoreValueMineralsUsedInProgressEconomy': 800, 'm_scoreValueMineralsUsedInProgressTechnology': 0, 'm_scoreValueVespeneUsedInProgressArmy': 0, 'm_scoreValueVespeneUsedInProgressEconomy': 0, 'm_scoreValueVespeneUsedInProgressTechnology': 0, 'm_scoreValueMineralsUsedCurrentArmy': 2300, 'm_scoreValueMineralsUsedCurrentEconomy': 5875, 'm_scoreValueMineralsUsedCurrentTechnology': 1150, 'm_scoreValueVespeneUsedCurrentArmy': 275, 'm_scoreValueVespeneUsedCurrentEconomy': 0, 'm_scoreValueVespeneUsedCurrentTechnology': 250, 'm_scoreValueMineralsLostArmy': 475, 'm_scoreValueMineralsLostEconomy': 200, 'm_scoreValueMineralsLostTechnology': 0, 'm_scoreValueVespeneLostArmy': 0, 'm_scoreValueVespeneLostEconomy': 0, 'm_scoreValueVespeneLostTechnology': 0, 'm_scoreValueMineralsKilledArmy': 1150, 'm_scoreValueMineralsKilledEconomy': 0, 'm_scoreValueMineralsKilledTechnology': 0, 'm_scoreValueVespeneKilledArmy': 50, 'm_scoreValueVespeneKilledEconomy': 0, 'm_scoreValueVespeneKilledTechnology': 0, 'm_scoreValueFoodUsed': 477184, 'm_scoreValueFoodMade': 499712, 'm_scoreValueMineralsUsedActiveForces': 2300, 'm_scoreValueVespeneUsedActiveForces': 275, 'm_scoreValueMineralsFriendlyFireArmy': 0, 'm_scoreValueMineralsFriendlyFireEconomy': 0, 'm_scoreValueMineralsFriendlyFireTechnology': 0, 'm_scoreValueVespeneFriendlyFireArmy': 0, 'm_scoreValueVespeneFriendlyFireEconomy': 0, 'm_scoreValueVespeneFriendlyFireTechnology': 0}, '_event': 'NNet.Replay.Tracker.SPlayerStatsEvent', '_eventid': 0, '_gameloop': 9760, '_bits': 1200, 'time': 7.16}
{'m_unitTagIndex': 437, 'm_unitTagRecycle': 4, 'm_unitTypeName': b'Larva', 'm_controlPlayerId': 2, 'm_upkeepPlayerId': 2, 'm_x': 101, 'm_y': 30, 'm_creatorUnitTagIndex': 241, 'm_creatorUnitTagRecycle': 2, 'm_creatorAbilityName': b'', '_event': 'NNet.Replay.Tracker.SUnitBornEvent', '_eventid': 1, '_gameloop': 9767, '_bits': 416, 'time': 7.16}
{'m_unitTagIndex': 325, 'm_unitTagRecycle': 12, 'm_unitTypeName': b'Larva', 'm_controlPlayerId': 2, 'm_upkeepPlayerId': 2, 'm_x': 102, 'm_y': 30, 'm_creatorUnitTagIndex': 241, 'm_creatorUnitTagRecycle': 2, 'm_creatorAbilityName': b'', '_event': 'NNet.Replay.Tracker.SUnitBornEvent', '_eventid': 1, '_gameloop': 9771, '_bits': 416, 'time': 7.16}
{'m_unitTagIndex': 400, 'm_unitTagRecycle': 4, 'm_unitTypeName': b'Drone', 'm_controlPlayerId': 2, 'm_upkeepPlayerId': 2, 'm_x': 69, 'm_y': 31, 'm_creatorUnitTagIndex': 252, 'm_creatorUnitTagRecycle': 8, 'm_creatorAbilityName': b'LarvaTrain', '_event': 'NNet.Replay.Tracker.SUnitBornEvent', '_eventid': 1, '_gameloop': 9774, '_bits': 496, 'time': 7.16}
{'m_unitTagIndex': 252, 'm_unitTagRecycle': 8, 'm_unitTypeName': b'Larva', '_event': 'NNet.Replay.Tracker.SUnitTypeChangeEvent', '_eventid': 4, '_gameloop': 9774, '_bits': 184, 'time': 7.16}
{'m_unitTagIndex': 252, 'm_unitTagRecycle': 8, 'm_killerPlayerId': None, 'm_x': 69, 'm_y': 31, 'm_killerUnitTagIndex': None, 'm_killerUnitTagRecycle': None, '_event': 'NNet.Replay.Tracker.SUnitDiedEvent', '_eventid': 2, '_gameloop': 9774, '_bits': 248, 'time': 7.16}
{'m_unitTagIndex': 430, 'm_unitTagRecycle': 3, 'm_unitTypeName': b'Larva', 'm_controlPlayerId': 2, 'm_upkeepPlayerId': 2, 'm_x': 100, 'm_y': 30, 'm_creatorUnitTagIndex': 241, 'm_creatorUnitTagRecycle': 2, 'm_creatorAbilityName': b'', '_event': 'NNet.Replay.Tracker.SUnitBornEvent', '_eventid': 1, '_gameloop': 9775, '_bits': 416, 'time': 7.16}
